Name,Full_Name,Name1910,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
BRISTOL,NULL,BRISTOL,NULL,NA,NA,NA,NA,987,987,20306,NULL
BRISTOL,NULL,BRISTOL,NULL,NA,NA,NA,NA,987,987,20307,NULL
ROCKAWAY AVE,ROCKAWAY AVE,NULL,NULL,NA,NA,NA,NA,987,987,20308,G00017792
STANLEY AVE,STANLEY AVE,NULL,NULL,NA,NA,NA,NA,987,987,20309,G00030298
ROCKAWAY AVE,ROCKAWAY AVE,NULL,NULL,1035,1061,1026,1066,987,987,20310,G00017792
AVE D,AVE D,NULL,NULL,NA,NA,NA,NA,986,986,20311,G00025263
E 106,NULL,E 106,NULL,NA,NA,NA,NA,986,986,20312,NULL
E 106,NULL,E 106,NULL,NA,NA,NA,NA,986,986,20313,NULL
AVE D,AVE D,NULL,NULL,NA,NA,NA,NA,986,986,20314,G00025263
E 107,E 107,NULL,NULL,NA,NA,NA,NA,986,986,20315,G00018001
SACKMAN,SACKMAN,NULL,NULL,NA,NA,NA,NA,986,986,20316,G00027774
AVE D,AVE D,NULL,NULL,NA,NA,NA,NA,986,986,20317,G00025263
POWELL,POWELL,NULL,NULL,NA,NA,NA,NA,986,986,20318,G00010385
VIENNA AVE,LINDEN BLVD,VIENNA AVE,NULL,NA,NA,NA,NA,986,986,20319,G00003384
POWELL,POWELL,NULL,NULL,NA,NA,NA,NA,986,986,20320,G00010385
VIENNA AVE,LINDEN BLVD,VIENNA AVE,NULL,NA,NA,NA,NA,986,986,20321,G00003384
VIENNA AVE,LINDEN BLVD,VIENNA AVE,NULL,NA,NA,NA,NA,986,986,20322,G00003384
POWELL,POWELL,NULL,NULL,NA,NA,NA,NA,986,986,20323,G00010385
TURNBALL AVE,TURNBALL AVE,NULL,NULL,NA,NA,NA,NA,987,987,20324,G00032515
FOSTER AVE,FOSTER AVE,NULL,AVE E,NA,NA,NA,NA,987,987,20325,G00016285
FOSTER AVE,FOSTER AVE,NULL,AVE E,NA,NA,NA,NA,987,987,20326,G00016285
E 107,E 107,NULL,NULL,NA,NA,NA,NA,987,987,20327,G00018001
FOSTER AVE,FOSTER AVE,NULL,AVE E,NA,NA,NA,NA,987,987,20328,G00016285
VANSIDEREN AVE,VANSIDEREN AVE,NULL,NULL,NA,NA,NA,NA,987,987,20329,G00009558
E 107,E 107,NULL,NULL,NA,NA,NA,NA,987,987,20330,G00018001
E 107,E 107,NULL,NULL,NA,NA,NA,NA,986,986,20331,G00018001
BANK,BANK,NULL,NULL,NA,NA,NA,NA,986,986,20332,G00032165
SMITH,SMITH,NULL,NULL,383,403,372,380,218,219,20333,G00001231
MALTA,MALTA,NULL,NULL,1,73,2,72,986,986,20334,G00002419
FRONT,FRONT,NULL,NULL,259,299,238,274,42,43,20335,G00008694
CROPSEY AVE,CROPSEY AVE,NULL,NULL,2401,2423,2426,2436,1050,1050,20336,G00012304
FLATBUSH AVE X,FLATBUSH AVE X,NULL,NULL,0,NA,NA,NA,51,37,20337,G00008530
BRG,BRG,NULL,NULL,209,241,214,240,51,38,20338,G00015572
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,681,681,20339,G00003802
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,681,681,20340,G00003802
STERLING,STERLING,NULL,NULL,367,385,370,394,681,681,20341,G00023711
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,681,681,20342,G00003802
LEFFERTS AVE,LEFFERTS AVE,NULL,NULL,317,393,330,386,681,940,20343,G00028329
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,940,940,20344,G00003802
LINCOLN RD,LINCOLN RD,NULL,NULL,363,439,360,448,940,940,20345,G00031598
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,940,940,20346,G00003802
MAPLE,MAPLE,NULL,NULL,319,361,316,386,940,940,20347,G00005316
MIDWOOD,MIDWOOD,NULL,NULL,315,379,312,388,940,940,20348,G00000434
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,940,940,20349,G00003802
CLOVE RD,CLOVE RD,NULL,CANARSIE AVE,NA,NA,NA,NA,940,940,20350,G00003802
RUTLAND RD,RUTLAND RD,NULL,NULL,309,383,316,394,940,940,20351,G00011261
SANDS,SAND,SANDS,NULL,231,241,228,236,46,46,20352,G00000778
JOHNSON,TECH PL,JOHNSON,NULL,NA,NA,NA,NA,50,228,20353,G00000063
PROSPECT,NULL,PROSPECT,NULL,175,211,186,220,44,46,20354,NULL
ROCKWELL PL,ROCKWELL PL,NULL,NULL,65,117,64,114,237,22,20355,G00010191
E 23,E 23,NULL,NULL,857,881,858,882,1010,1010,20356,G00007467
E 24,E 24,NULL,NULL,849,881,850,882,1011,1010,20357,G00000440
E 22,E 22,NULL,NULL,929,NA,NA,NA,1010,1010,20358,G00018052
E 21,E 21,NULL,NULL,NA,NA,NA,NA,1010,1010,20359,G00004358
NASSAU PL,NASSAU PL,NULL,NULL,NA,NA,NA,NA,48,48,20360,NULL
CONCORD,CONCORD,NULL,NULL,235,255,236,256,48,49,20361,G00002302
NASSAU,NASSAU,NULL,NULL,255,273,246,264,47,48,20362,G00021008
SMITHS ALY,SMITHS ALY,NULL,NULL,NA,NA,NA,NA,47,47,20363,NULL
HIGH,NULL,HIGH,NULL,241,259,232,252,46,47,20364,NULL
TER PL,NULL,TER PL,NULL,NA,NA,NA,NA,573,573,20365,NULL
TER PL,NULL,TER PL,NULL,NA,NA,NA,NA,573,573,20366,NULL
88,NULL,88,NULL,589,611,NA,NA,1080,1080,20367,NULL
MIDWOOD,NULL,MIDWOOD,WEBSTER,NA,NA,NA,NA,949,949,20368,NULL
E 51,E 51,NULL,NULL,33,53,36,50,949,949,20369,G00006609
MIDWOOD,NULL,MIDWOOD,NULL,NA,NA,NA,NA,949,949,20370,NULL
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,949,949,20371,G00003279
MAPLE,NULL,MAPLE,NULL,NA,NA,NA,NA,949,949,20372,NULL
E 51,E 51,NULL,NULL,9,27,2,34,949,949,20373,G00006609
E 51,E 51,NULL,NULL,NA,NA,NA,NA,949,949,20374,G00006609
REMSEN AVE,REMSEN AVE,NULL,NULL,NA,NA,NA,NA,949,949,20375,G00003279
MARLBOROUGH RD,NULL,MARLBOROUGH RD,NULL,649,657,644,658,1029,1029,20376,NULL
WARREN,NULL,WARREN,NULL,491,537,508,554,205,205,20377,NULL
EVERGREEN PL,NULL,EVERGREEN PL,NULL,NA,NA,NA,NA,763,763,20378,NULL
NEW JERSEY AVE,E MARGINAL,NEW JERSEY AVE,NULL,31,49,36,48,763,763,20379,G00006732
NEW JERSEY AVE,E MARGINAL,NEW JERSEY AVE,NULL,13,29,NA,34,763,763,20380,G00006732
ALBANY AVE,NULL,ALBANY AVE,NULL,NA,NA,NA,NA,992,992,20381,NULL
ALBANY AVE,NULL,ALBANY AVE,NULL,913,NA,914,NA,992,992,20382,NULL
EAST AVE,NULL,EAST AVE,NULL,NA,NA,342,362,432,432,20383,NULL
WALLABOUT PL,JAY AVE,WALLABOUT PL,NULL,NA,NA,NA,NA,432,434,20384,G00029540
WALLABOUT MARKET,NULL,WALLABOUT MARKET,NULL,NA,NA,NA,NA,432,432,20385,NULL
NULL,NULL,NULL,NULL,NA,NA,NA,NA,432,432,20386,NULL
WALLABOUT MARKET,NULL,WALLABOUT MARKET,NULL,NA,NA,NA,NA,432,432,20387,NULL
WALLABOUT MARKET,NULL,WALLABOUT MARKET,NULL,NA,NA,NA,NA,432,432,20388,NULL
NULL,NULL,NULL,NULL,NA,NA,NA,NA,432,432,20389,NULL
WALLABOUT PL,JAY AVE,WALLABOUT PL,NULL,NA,NA,NA,NA,432,432,20390,G00029540
WALLABOUT PL,JAY AVE,WALLABOUT PL,NULL,NA,NA,NA,NA,432,432,20391,G00029540
NULL,NULL,NULL,NULL,NA,NA,NA,NA,430,430,20392,NULL
KENT AVE,KENT AVE,NULL,NULL,555,557,NA,NA,430,430,20393,G00002070
KENT AVE,KENT AVE,NULL,NULL,543,557,542,556,430,430,20394,G00002070
ELDERT LN,NULL,ELDERT LN,NULL,NA,NA,NA,NA,982,982,20395,NULL
FORBEL,NULL,FORBEL,NULL,NA,NA,NA,NA,982,982,20396,NULL
DREW,NULL,DREW,NULL,NA,NA,NA,NA,982,982,20397,NULL
FLATLAND AVE,NULL,FLATLAND AVE,NULL,NA,NA,NA,NA,982,982,20398,NULL
FLATLAND AVE,NULL,FLATLAND AVE,NULL,NA,NA,NA,NA,982,982,20399,NULL
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,981,981,20400,NULL
DUMONT AVE,DUMONT AVE,NULL,NULL,NA,NA,NA,NA,981,981,20401,G00014366
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,981,981,20402,NULL
DUMONT AVE,DUMONT AVE,NULL,NULL,NA,NA,NA,NA,981,981,20403,G00014366
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20404,G00030633
BLAKE AVE,BLAKE AVE,NULL,NULL,1387,1409,1388,1410,981,981,20405,G00004511
BLAKE AVE,BLAKE AVE,NULL,NULL,NA,NA,NA,NA,981,981,20406,G00004511
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,981,981,20407,NULL
BLAKE AVE,BLAKE AVE,NULL,NULL,1411,1417,1412,1418,981,981,20408,G00004511
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20409,G00030633
BLAKE AVE,BLAKE AVE,NULL,NULL,1419,1433,1420,1434,981,981,20410,G00004511
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,981,981,20411,NULL
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20412,G00030633
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,981,981,20413,NULL
SUTTER AVE,NULL,SUTTER AVE,NULL,NA,NA,NA,NA,981,981,20414,NULL
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20415,G00030633
SUTTER AVE,NULL,SUTTER AVE,NULL,NA,NA,NA,NA,981,981,20416,NULL
BELMONT AVE,BELMONT AVE,NULL,NULL,NA,NA,NA,NA,981,981,20417,G00026606
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20418,G00030633
BELMONT AVE,BELMONT AVE,NULL,NULL,1161,1183,1162,1184,981,981,20419,G00026606
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20420,G00030633
CRESCENT TER,CRESCENT TER,NULL,NULL,NA,NA,NA,NA,982,982,20421,G00004758
WORTMAN AVE,WORTMAN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20422,G00007421
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20423,G00030633
WORTMAN AVE,WORTMAN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20424,G00007421
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20425,G00030633
HEMLOCK,HEMLOCK,NULL,NULL,NA,NA,NA,NA,982,982,20426,G00009617
HEMLOCK,HEMLOCK,NULL,NULL,NA,NA,NA,NA,982,982,20427,G00009617
STANLEY AVE,STANLEY AVE,NULL,NULL,NA,NA,NA,NA,982,982,20428,G00006800
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20429,G00030633
STANLEY AVE,STANLEY AVE,NULL,NULL,NA,NA,NA,NA,982,982,20430,G00006800
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20431,G00030633
AUTUMN AVE,AUTUMN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20432,G00017900
AUTUMN AVE,AUTUMN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20433,G00017900
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20434,G00030633
LINCOLN AVE,LINCOLN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20435,G00003788
LINCOLN AVE,LINCOLN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20436,G00003788
LINDEN BLVD,LINDEN BLVD,NULL,NULL,NA,NA,NA,NA,982,982,20437,G00011918
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20438,G00030633
LINDEN BLVD,LINDEN BLVD,NULL,NULL,NA,NA,NA,NA,982,982,20439,G00011918
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,982,20440,G00030633
SHERIDAN AVE,SHERIDAN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20441,G00022520
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,981,981,20442,G00030633
SHERIDAN AVE,SHERIDAN AVE,NULL,NULL,NA,NA,NA,NA,981,981,20443,G00022520
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20444,G00030633
SOUTH RD,OLD MILL RD,SOUTH RD,NULL,NA,NA,NA,NA,982,982,20445,G00030633
FOUNTAIN AVE,FOUNTAIN AVE,NULL,NULL,NA,NA,730,746,982,982,20446,G00002498
SOUTH RD,OLD MILL RD,SOUTH RD,NULL,NA,NA,NA,NA,982,982,20447,G00030633
OLD MILL RD,OLD MILL RD,NULL,NULL,NA,NA,NA,NA,982,982,20448,G00030633
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,984,984,20449,NULL
ESSEX,ESSEX,NULL,NULL,NA,NA,NA,NA,983,984,20450,G00032492
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20451,NULL
SHEPHERD AVE,SHEPHERD AVE,NULL,NULL,NA,NA,NA,NA,983,983,20452,G00020667
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20453,NULL
BERRIMAN,BERRIMAN,NULL,NULL,729,757,730,758,983,983,20454,G00024892
ESSEX,ESSEX,NULL,NULL,NA,NA,NA,NA,983,984,20455,G00032492
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20456,NULL
ATKINS AVE,ATKINS AVE,NULL,NULL,NA,NA,NA,NA,983,983,20457,G00003931
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20458,NULL
MONTAUK AVE,MONTAUK AVE,NULL,NULL,NA,NA,NA,NA,983,983,20459,G00018320
SHEPHERD AVE,SHEPHERD AVE,NULL,NULL,NA,NA,NA,NA,983,983,20460,G00020667
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20461,NULL
MILFORD,MILFORD,NULL,NULL,734,757,740,780,983,983,20462,G00027841
SOUTH RD,NULL,SOUTH RD,NULL,NA,NA,NA,NA,983,983,20463,NULL
BERRIMAN,BERRIMAN,NULL,NULL,699,727,700,728,983,983,20464,G00024892
ATKINS AVE,ATKINS AVE,NULL,NULL,NA,NA,NA,NA,983,983,20465,G00003931
MONTAUK AVE,MONTAUK AVE,NULL,NULL,625,673,625,674,983,983,20466,G00018320
CRESCENT TER,CRESCENT TER,NULL,NULL,NA,NA,NA,NA,982,982,20467,G00003314
CRESCENT TER,CRESCENT TER,NULL,NULL,NA,NA,NA,NA,982,982,20468,G00003314
OLD MILL RD,NULL,OLD MILL RD,NULL,NA,NA,NA,NA,982,982,20469,NULL
MONTAUK AVE,NULL,MONTAUK AVE,NULL,725,773,726,774,983,983,20470,NULL
VANDALIA AVE,NULL,VANDALIA AVE,NULL,NA,NA,NA,NA,983,983,20471,NULL
OLD VANDALIA,NULL,OLD VANDALIA,NULL,NA,NA,NA,NA,983,983,20472,NULL
MILFORD,NULL,MILFORD,NULL,NA,NA,NA,NA,983,983,20473,NULL
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,983,983,20474,G00009523
OLD VANDALIA,NULL,OLD VANDALIA,NULL,NA,NA,NA,NA,983,983,20475,NULL
NULL,NULL,NULL,NULL,NA,NA,NA,NA,983,983,20476,NULL
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20477,G00009523
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20478,G00009523
OLD VANDALIA,NULL,OLD VANDALIA,NULL,NA,NA,NA,NA,982,983,20479,NULL
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20480,G00009523
OLD VANDALIA,NULL,OLD VANDALIA,NULL,NA,NA,NA,NA,982,982,20481,NULL
FOUNTAIN AVE,FOUNTAIN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20482,G00007238
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20483,G00009523
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20484,G00009523
MILFORD,NULL,MILFORD,NULL,NA,NA,NA,NA,983,983,20485,NULL
NULL,NULL,NULL,NULL,NA,NA,NA,NA,982,982,20486,NULL
LOGAN,NULL,LOGAN,NULL,NA,NA,NA,NA,982,982,20487,NULL
FOUNTAIN AVE,FOUNTAIN AVE,NULL,NULL,NA,NA,768,776,982,982,20488,G00007238
CRESCENT TER,NULL,CRESCENT TER,NULL,NA,NA,NA,NA,982,982,20489,NULL
SHERIDAN AVE,SHERIDAN AVE,NULL,NULL,NA,NA,NA,NA,982,982,20490,G00001194
GRANT AVE,NULL,GRANT AVE,NULL,NA,NA,NA,NA,982,982,20491,NULL
RUBY,NULL,RUBY,NULL,NA,NA,NA,NA,982,982,20492,NULL
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20493,G00009523
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,982,982,20494,G00009523
LINCOLN AVE,NULL,LINCOLN AVE,NULL,NA,NA,NA,NA,982,982,20495,NULL
VAN WICKLEN AVE,NULL,VAN WICKLEN AVE,NULL,NA,NA,NA,NA,982,982,20496,NULL
AUTUMN AVE,NULL,AUTUMN AVE,NULL,NA,NA,NA,NA,982,982,20497,NULL
VAN WICKLEN AVE,NULL,VAN WICKLEN AVE,NULL,NA,NA,NA,NA,982,982,20498,NULL
AUTUMN AVE,NULL,AUTUMN AVE,NULL,NA,NA,NA,NA,982,982,20499,NULL
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,1011,1099,1012,1100,985,986,20500,G00004227
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20501,G00004992
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20502,G00004992
VANDALIA AVE,VANDALIA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20503,G00004992
ALABAMA AVE,NULL,ALABAMA AVE,NULL,NA,NA,NA,NA,986,986,20504,NULL
GEORGIA AVE,NULL,GEORGIA AVE,NULL,NA,NA,NA,NA,986,986,20505,NULL
SHEFFIELD AVE,NULL,SHEFFIELD AVE,NULL,1039,1097,1040,1098,986,986,20506,NULL
VANDALIA 7,NULL,VANDALIA 7,NULL,NA,NA,NA,NA,986,985,20507,NULL
VANDALIA 8,NULL,VANDALIA 8,NULL,NA,NA,NA,NA,985,985,20508,NULL
VANDALIA 9,NULL,VANDALIA 9,NULL,NA,NA,NA,NA,985,985,20509,NULL
VANDALIA 10,NULL,VANDALIA 10,NULL,NA,NA,NA,NA,985,985,20510,NULL
FLATLAND AVE,FLATLAND AVE,NULL,NULL,NA,NA,NA,NA,986,986,20511,G00031074
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,351,409,352,410,986,986,20512,G00010055
VANDALIA 1,NULL,VANDALIA 1,NULL,NA,NA,NA,NA,986,986,20513,NULL
VANDALIA 2,NULL,VANDALIA 2,NULL,NA,NA,NA,NA,986,986,20514,NULL
VANDALIA 3,NULL,VANDALIA 3,NULL,NA,NA,NA,NA,986,986,20515,NULL
VANDALIA 4,NULL,VANDALIA 4,NULL,NA,NA,NA,NA,986,986,20516,NULL
VANDALIA 5,NULL,VANDALIA 5,NULL,NA,NA,NA,NA,986,986,20517,NULL
VANDALIA 6,NULL,VANDALIA 6,NULL,NA,NA,NA,NA,986,986,20518,NULL
ASHFORD,ASHFORD,NULL,NULL,989,1047,990,1048,984,984,20519,G00019664
COZINE AVE,COZINE AVE,NULL,NULL,NA,NA,NA,NA,984,984,20520,G00017646
ASHFORD,ASHFORD,NULL,NULL,929,987,930,988,984,984,20521,G00019664
CLEVELAND,CLEVELAND,NULL,NULL,1077,1135,1078,1136,984,984,20522,G00001802
COZINE AVE,COZINE AVE,NULL,NULL,NA,NA,NA,NA,984,984,20523,G00031076
CLEVELAND,CLEVELAND,NULL,NULL,1017,1075,1018,1076,984,984,20524,G00001802
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20525,G00022433
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20526,G00022433
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20527,G00022433
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,985,985,20528,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20529,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20530,G00026469
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,985,985,20531,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20532,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20533,G00026469
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20534,G00022433
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,985,985,20535,NULL
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20536,G00026469
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20537,G00022433
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,985,985,20538,NULL
WYONA,NULL,WYONA,NULL,NA,NA,NA,NA,985,985,20539,NULL
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20540,G00026469
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,NA,NA,20541,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,985,985,20542,NULL
BRADFORD,NULL,BRADFORD,NULL,NA,NA,NA,NA,985,985,20543,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20544,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20545,G00026469
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,985,985,20546,NULL
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20547,NULL
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20548,G00026469
AVE L,NULL,AVE L,NULL,NA,NA,NA,NA,986,986,20549,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20550,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20551,G00026469
VERMONT,NULL,VERMONT,NULL,NA,NA,NA,NA,985,985,20552,NULL
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20553,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,985,985,20554,NULL
VAN SICLEN AVE,NULL,VAN SICLEN AVE,NULL,NA,NA,NA,NA,985,985,20555,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20556,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20557,G00026469
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20558,NULL
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,985,985,20559,NULL
WYONA,NULL,WYONA,NULL,NA,NA,NA,NA,985,985,20560,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,985,985,20561,NULL
HENDRIX,NULL,HENDRIX,NULL,NA,NA,NA,NA,NA,985,20562,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20563,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20564,G00026469
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20565,NULL
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,985,985,20566,NULL
BRADFORD,NULL,BRADFORD,NULL,NA,NA,NA,NA,985,985,20567,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,984,984,20568,NULL
SCHENK AVE,SCHENK AVE,NULL,NULL,NA,NA,NA,NA,984,984,20569,G00004005
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,985,985,20570,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,984,984,20571,NULL
BARBEY,NULL,BARBEY,NULL,NA,NA,NA,NA,984,984,20572,NULL
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20573,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20574,G00022433
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20575,G00026469
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,985,985,20576,NULL
VAN SICLEN AVE,NULL,VAN SICLEN AVE,NULL,NA,NA,NA,NA,985,985,20577,NULL
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,984,984,20578,NULL
JEROME,NULL,JEROME,NULL,NA,NA,NA,NA,984,984,20579,NULL
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20580,NULL
VERMONT,NULL,VERMONT,NULL,NA,NA,NA,NA,985,985,20581,NULL
LOUISIANA AVE,LOUISIANA AVE,NULL,NULL,NA,NA,NA,NA,986,986,20582,G00022433
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,984,984,20583,NULL
WARWICK,NULL,WARWICK,NULL,NA,NA,NA,NA,984,984,20584,NULL
PENNSYLVAN AVE,PENNSYLVAN AVE,NULL,NULL,NA,NA,NA,NA,985,985,20585,G00026469
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,985,985,20586,NULL
HENDRIX,NULL,HENDRIX,NULL,NA,NA,NA,NA,985,985,20587,NULL
BORDER AVE,NULL,BORDER AVE,NULL,NA,NA,NA,NA,984,984,20588,NULL
SCHROEDERS AVE,SCHROEDERS AVE,NULL,NULL,NA,NA,NA,NA,985,985,20589,G00026134
EGAN AVE,NULL,EGAN AVE,NULL,NA,NA,NA,NA,984,984,20590,NULL
ASHFORD,NULL,ASHFORD,NULL,NA,NA,NA,NA,984,984,20591,NULL
COLLINS AVE,NULL,COLLINS AVE,NULL,NA,NA,NA,NA,984,984,20592,NULL
